p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.34073403969354	0.841	0.437	0	c20	FOS
0	1.3735171763756	0.686	0.381	0	c20	FOSB
0	1.10103082554788	0.916	0.71	0	c20	DUSP1
2.80540133721182e-294	1.11288354604134	0.724	0.499	5.5518892463422e-290	c20	PPP1R15A
9.60461589065934e-282	0.4365161651951	0.995	0.986	1.90075348476148e-277	c20	RPL32
9.01102914455034e-280	2.22824567262786	0.306	0.115	1.78328266770651e-275	c20	TNF
1.81117442440184e-277	0.415120803364074	0.998	0.991	3.58431418589123e-273	c20	RPS12
8.26170290947186e-270	0.408171432537769	0.999	0.996	1.63499100578448e-265	c20	RPLP1
1.09969089148692e-266	1.84956969439295	0.564	0.346	2.17628827425262e-262	c20	GADD45B
2.54084983041902e-255	0.927735712640329	0.857	0.677	5.02834181439924e-251	c20	JUN
6.59817528669492e-254	0.437448359846601	0.995	0.989	1.30577888923692e-249	c20	TPT1
2.9592282087728e-252	0.38876052499832	0.995	0.988	5.85631262516136e-248	c20	RPS27A
5.03513222963288e-238	0.439688093928812	0.992	0.979	9.96452668244347e-234	c20	RPL34
1.94134249986751e-229	0.355154193414006	1	0.995	3.8419168072378e-225	c20	RPL10
6.71784228018821e-223	0.842573633315998	0.823	0.614	1.32946098724925e-218	c20	IL7R
1.81666039771126e-212	1.95487117671912	0.228	0.081	3.59517092707058e-208	c20	CD40LG
9.61375997042803e-210	0.344100427029475	0.998	0.989	1.90256309814771e-205	c20	RPL30
3.52246779572501e-202	0.337486851356139	0.998	0.997	6.97096376773979e-198	c20	EEF1A1
6.00123486072049e-200	0.369802614391706	0.996	0.985	1.18764437893659e-195	c20	RPL11
9.8672263871137e-197	0.402981460464614	0.989	0.975	1.9527241020098e-192	c20	RPS13
8.64514405830765e-196	0.34205883443694	0.997	0.986	1.71087400913908e-191	c20	RPS14
3.84791064474042e-194	0.390653422405534	0.995	0.985	7.61501516594129e-190	c20	RPS18
6.83335773627662e-194	0.336496617296394	0.998	0.994	1.35232149600914e-189	c20	RPL13
